Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDJ20,OUT046,2117.4513803278683
NCW41,OUT018,2633.83984390244
FDL52,OUT035,646.0888157894736
FDS39,OUT035,2006.4707423197508
DRJ47,OUT045,2843.5697892156877
FDP13,OUT010,207.13050352504655
DRK39,OUT010,207.13050352504655
FDF28,OUT010,207.13050352504655
FDB09,OUT045,2117.4513803278683
FDM51,OUT046,1559.9736407643313
DRM49,OUT018,790.3307954098364
DRF23,OUT013,2843.5697892156877
DRH01,OUT035,2843.5697892156877
FDH12,OUT027,2846.400822516556
FDA28,OUT019,207.13050352504655
FDW37,OUT018,1349.512904332131
FDF02,OUT046,1673.9839872860641
DRL37,OUT046,646.0888157894736
NCF43,OUT046,2006.4707423197508
FDH08,OUT010,471.3068466911765
FDR34,OUT019,471.3068466911765
NCK19,OUT049,3011.525299159664
NCD55,OUT018,646.0888157894736
FDT27,OUT049,3549.850947508305
FDQ57,OUT045,2432.662580732177
FDA47,OUT035,2633.83984390244
DRG15,OUT027,1068.5067658349326
FDE05,OUT018,2432.662580732177
FDN46,OUT046,1559.9736407643313
FDX27,OUT027,2846.400822516556
FDT51,OUT045,1673.9839872860641
FDU33,OUT013,790.3307954098364
FDJ16,OUT027,1068.5067658349326
FDD20,OUT019,207.13050352504655
FDT36,OUT049,646.0888157894736
DRF15,OUT027,5041.821497446804
FDN52,OUT010,207.13050352504655
FDC22,OUT027,5041.821497446804
FDX15,OUT045,2633.83984390244
FDT13,OUT013,3190.6434675824175
FDU04,OUT017,2006.4707423197508
FDU31,OUT019,471.3068466911765
FDW59,OUT027,2846.400822516556
NCO29,OUT046,2633.83984390244
FDL15,OUT035,2432.662580732177
FDI41,OUT049,2432.662580732177
FDQ48,OUT049,1559.9736407643313
DRI39,OUT013,1068.5067658349326
FDI08,OUT013,4125.17447454068
FDC21,OUT049,1673.9839872860641
FDF58,OUT035,1068.5067658349326
FDS08,OUT010,471.3068466911765
FDE47,OUT045,2117.4513803278683
NCP18,OUT019,471.3068466911765
NCR41,OUT013,1559.9736407643313
FDA27,OUT013,4125.17447454068
FDA43,OUT035,3011.525299159664
FDA49,OUT045,1349.512904332131
NCE55,OUT018,2843.5697892156877
DRM49,OUT027,790.3307954098364
FDF22,OUT027,5041.821497446804
FDQ15,OUT018,1349.512904332131
NCS54,OUT017,2843.5697892156877
NCY05,OUT013,646.0888157894736
FDR45,OUT046,3805.948604166663
FDK57,OUT049,2006.4707423197508
FDF41,OUT010,471.3068466911765
FDV21,OUT046,2006.4707423197508
FDD51,OUT046,790.3307954098364
FDF33,OUT046,1673.9839872860641
FDA38,OUT046,3805.948604166663
FDR56,OUT045,3011.525299159664
NCN41,OUT017,2117.4513803278683
FDC60,OUT027,2846.400822516556
FDB47,OUT045,3549.850947508305
DRH01,OUT013,2843.5697892156877
FDW08,OUT046,1673.9839872860641
FDF38,OUT027,646.0888157894736
FDY32,OUT017,2633.83984390244
FDG34,OUT049,1673.9839872860641
FDG47,OUT019,471.3068466911765
NCF18,OUT035,3190.6434675824175
FDL39,OUT019,471.3068466911765
NCH55,OUT035,2117.4513803278683
DRJ35,OUT049,1068.5067658349326
FDS44,OUT035,3549.850947508305
DRE01,OUT018,3549.850947508305
FDY39,OUT013,3190.6434675824175
FDY32,OUT018,2633.83984390244
FDR33,OUT027,2846.400822516556
NCP50,OUT049,1349.512904332131
FDZ47,OUT018,1559.9736407643313
FDU57,OUT049,2432.662580732177
FDY44,OUT013,3011.525299159664
DRH59,OUT018,1068.5067658349326
FDB03,OUT027,5041.821497446804
FDY46,OUT045,3190.6434675824175
FDM39,OUT045,2843.5697892156877
FDY36,OUT035,1068.5067658349326
NCM55,OUT035,3190.6434675824175
FDJ50,OUT010,207.13050352504655
DRL60,OUT013,2432.662580732177
NCJ54,OUT049,3805.948604166663
FDX59,OUT017,646.0888157894736
FDI07,OUT013,3011.525299159664
DRF51,OUT010,207.13050352504655
FDM14,OUT017,1673.9839872860641
FDP21,OUT045,3190.6434675824175
FDE40,OUT035,1068.5067658349326
FDE05,OUT035,2432.662580732177
FDM13,OUT027,2846.400822516556
FDC34,OUT027,5041.821497446804
NCI55,OUT018,2117.4513803278683
NCE43,OUT018,2633.83984390244
FDW58,OUT018,1673.9839872860641
FDG60,OUT045,3805.948604166663
FDV31,OUT017,2843.5697892156877
FDR47,OUT013,3011.525299159664
FDM60,OUT019,207.13050352504655
NCF06,OUT018,4125.17447454068
NCN26,OUT027,2846.400822516556
FDQ59,OUT049,1349.512904332131
FDF09,OUT046,646.0888157894736
NCS06,OUT017,4125.17447454068
FDT44,OUT046,1892.0661445161302
FDI19,OUT017,3805.948604166663
FDT22,OUT017,1068.5067658349326
NCF54,OUT027,5041.821497446804
DRG25,OUT045,3190.6434675824175
FDB59,OUT017,3011.525299159664
FDQ37,OUT017,3011.525299159664
FDP56,OUT035,790.3307954098364
FDW44,OUT035,2843.5697892156877
FDJ26,OUT010,471.3068466911765
FDU43,OUT018,3805.948604166663
FDW33,OUT045,1673.9839872860641
NCX53,OUT027,2846.400822516556
FDN56,OUT010,471.3068466911765
DRF15,OUT049,2432.662580732177
FDO33,OUT017,1892.0661445161302
FDZ39,OUT010,207.13050352504655
NCJ19,OUT017,1068.5067658349326
FDU01,OUT035,3190.6434675824175
FDT12,OUT035,3805.948604166663
NCM18,OUT018,1068.5067658349326
FDP19,OUT017,2006.4707423197508
NCR42,OUT049,646.0888157894736
FDN10,OUT046,1892.0661445161302
FDG44,OUT017,1068.5067658349326
FDQ10,OUT046,2843.5697892156877
DRH13,OUT049,1673.9839872860641
FDT52,OUT013,3805.948604166663
FDM56,OUT045,1673.9839872860641
NCO43,OUT010,207.13050352504655
NCV29,OUT035,2843.5697892156877
NCF06,OUT013,4125.17447454068
FDO50,OUT035,1349.512904332131
FDT59,OUT013,3805.948604166663
FDX40,OUT027,646.0888157894736
FDE50,OUT017,3190.6434675824175
FDX51,OUT017,3011.525299159664
NCD30,OUT018,1559.9736407643313
FDK15,OUT013,1559.9736407643313
FDL12,OUT045,1068.5067658349326
FDK46,OUT017,4125.17447454068
DRH49,OUT010,207.13050352504655
FDQ57,OUT046,2432.662580732177
FDY59,OUT017,1349.512904332131
FDO09,OUT018,4125.17447454068
NCG30,OUT035,2117.4513803278683
FDM09,OUT017,2633.83984390244
NCN17,OUT027,2846.400822516556
NCS42,OUT013,1349.512904332131
FDD02,OUT019,207.13050352504655
FDE34,OUT013,3190.6434675824175
FDU38,OUT045,3011.525299159664
FDB33,OUT046,2633.83984390244
NCJ29,OUT017,1349.512904332131
FDZ27,OUT035,790.3307954098364
FDI40,OUT013,1559.9736407643313
FDG22,OUT013,646.0888157894736
FDT51,OUT017,1673.9839872860641
FDF20,OUT018,3011.525299159664
FDV50,OUT035,2117.4513803278683
FDT02,OUT049,646.0888157894736
DRC49,OUT017,2432.662580732177
FDF26,OUT049,2432.662580732177
FDV52,OUT035,1892.0661445161302
FDX59,OUT049,646.0888157894736
FDV25,OUT035,3805.948604166663
FDW23,OUT027,646.0888157894736
FDE53,OUT018,1673.9839872860641
FDA19,OUT017,2006.4707423197508
FDH22,OUT046,2006.4707423197508
NCO41,OUT013,1559.9736407643313
FDX12,OUT017,3805.948604166663
FDF17,OUT013,3011.525299159664
FDS11,OUT045,3805.948604166663
FDR51,OUT035,2432.662580732177
FDT49,OUT010,207.13050352504655
FDC56,OUT013,2006.4707423197508
FDR13,OUT027,2846.400822516556
FDQ60,OUT035,2006.4707423197508
FDN38,OUT049,4125.17447454068
NCL29,OUT013,2633.83984390244
FDO13,OUT027,5041.821497446804
FDE26,OUT018,2432.662580732177
FDA31,OUT010,471.3068466911765
FDX14,OUT035,1068.5067658349326
FDA34,OUT045,2843.5697892156877
FDF26,OUT013,2432.662580732177
FDE38,OUT045,2633.83984390244
DRI11,OUT046,1892.0661445161302
FDQ60,OUT027,2846.400822516556
FDL21,OUT027,646.0888157894736
DRC12,OUT027,5041.821497446804
FDC47,OUT046,3549.850947508305
FDE57,OUT045,2006.4707423197508
FDT14,OUT045,2006.4707423197508
NCZ53,OUT046,3190.6434675824175
FDE28,OUT018,3549.850947508305
FDR19,OUT035,2432.662580732177
NCF54,OUT019,471.3068466911765
FDZ08,OUT046,1349.512904332131
NCJ05,OUT018,2432.662580732177
FDF59,OUT046,2006.4707423197508
NCO05,OUT035,1559.9736407643313
FDW24,OUT018,790.3307954098364
NCX42,OUT018,2633.83984390244
NCA53,OUT035,790.3307954098364
FDI45,OUT019,471.3068466911765
FDG46,OUT046,1892.0661445161302
FDM20,OUT010,471.3068466911765
FDW11,OUT010,207.13050352504655
FDX08,OUT035,2843.5697892156877
NCK17,OUT035,646.0888157894736
FDK32,OUT018,2432.662580732177
NCA42,OUT035,2633.83984390244
DRI01,OUT035,2843.5697892156877
NCL55,OUT049,4125.17447454068
DRE25,OUT018,1559.9736407643313
FDD14,OUT017,3190.6434675824175
FDB10,OUT046,3549.850947508305
DRN11,OUT035,2432.662580732177
FDP38,OUT018,790.3307954098364
NCA30,OUT017,3190.6434675824175
FDT15,OUT017,3190.6434675824175
NCP55,OUT018,1068.5067658349326
FDF12,OUT035,2432.662580732177
FDM21,OUT018,4125.17447454068
FDX56,OUT035,3549.850947508305
FDF10,OUT017,2432.662580732177
FDT32,OUT045,3190.6434675824175
FDM51,OUT018,1559.9736407643313
NCR50,OUT018,2432.662580732177
FDI19,OUT049,3805.948604166663
FDX21,OUT017,1673.9839872860641
FDR31,OUT035,2432.662580732177
FDY02,OUT013,4125.17447454068
NCA29,OUT045,2843.5697892156877
NCX17,OUT046,3549.850947508305
FDM12,OUT045,3011.525299159664
FDI53,OUT027,5041.821497446804
NCU30,OUT049,2633.83984390244
FDC56,OUT027,2846.400822516556
FDK27,OUT018,2006.4707423197508
NCK18,OUT017,2633.83984390244
FDB52,OUT019,471.3068466911765
DRG25,OUT027,5041.821497446804
FDZ13,OUT049,790.3307954098364
FDB57,OUT019,471.3068466911765
FDR40,OUT046,1349.512904332131
NCO14,OUT019,207.13050352504655
NCN19,OUT045,3011.525299159664
FDQ28,OUT019,471.3068466911765
FDO13,OUT018,2633.83984390244
FDK48,OUT013,1349.512904332131
FDU07,OUT018,2432.662580732177
FDW20,OUT046,2117.4513803278683
FDV12,OUT010,207.13050352504655
FDH24,OUT013,2633.83984390244
FDV59,OUT049,3805.948604166663
FDK57,OUT045,2006.4707423197508
FDL16,OUT027,790.3307954098364
NCQ17,OUT046,2432.662580732177
FDJ15,OUT018,3190.6434675824175
FDX24,OUT049,1349.512904332131
FDT47,OUT046,1559.9736407643313
FDT10,OUT049,1068.5067658349326
FDZ37,OUT018,1349.512904332131
FDW43,OUT027,5041.821497446804
DRN36,OUT017,1559.9736407643313
FDJ14,OUT045,1349.512904332131
FDA32,OUT013,3805.948604166663
FDJ38,OUT019,471.3068466911765
FDQ57,OUT017,2432.662580732177
NCQ41,OUT019,471.3068466911765
FDG56,OUT049,1068.5067658349326
DRC13,OUT027,2846.400822516556
FDV55,OUT035,2432.662580732177
FDQ49,OUT045,2633.83984390244
FDE29,OUT010,207.13050352504655
FDR03,OUT013,3805.948604166663
FDD45,OUT049,1349.512904332131
FDN38,OUT010,471.3068466911765
FDT56,OUT046,1068.5067658349326
FDT48,OUT045,3011.525299159664
FDU03,OUT049,3190.6434675824175
FDC56,OUT010,207.13050352504655
NCO43,OUT027,2846.400822516556
FDQ27,OUT017,1559.9736407643313
FDR03,OUT046,3805.948604166663
DRH23,OUT010,207.13050352504655
FDG22,OUT045,646.0888157894736
NCJ42,OUT013,1673.9839872860641
FDR24,OUT046,1349.512904332131
FDW60,OUT035,2843.5697892156877
FDJ08,OUT013,3190.6434675824175
DRL59,OUT018,790.3307954098364
FDG60,OUT010,471.3068466911765
FDW27,OUT017,2432.662580732177
FDX14,OUT018,1349.512904332131
FDC20,OUT013,1068.5067658349326
NCS29,OUT018,4125.17447454068
FDJ56,OUT046,1559.9736407643313
FDB20,OUT019,207.13050352504655
FDL28,OUT027,5041.821497446804
FDW01,OUT018,2432.662580732177
FDL03,OUT046,3011.525299159664
FDX22,OUT049,3805.948604166663
FDJ21,OUT035,2432.662580732177
FDR31,OUT045,2432.662580732177
FDG21,OUT035,2432.662580732177
FDS22,OUT027,646.0888157894736
FDK08,OUT035,1559.9736407643313
FDE17,OUT018,2432.662580732177
NCN30,OUT017,1559.9736407643313
FDT50,OUT046,1559.9736407643313
NCX42,OUT049,2633.83984390244
FDJ12,OUT035,3805.948604166663
NCA18,OUT027,2846.400822516556
FDP23,OUT019,471.3068466911765
FDX12,OUT013,3805.948604166663
FDN40,OUT018,2432.662580732177
FDV48,OUT035,1349.512904332131
NCY54,OUT013,2843.5697892156877
FDL16,OUT010,207.13050352504655
FDR45,OUT018,3805.948604166663
FDJ52,OUT046,2633.83984390244
DRG01,OUT017,1349.512904332131
FDP52,OUT013,3549.850947508305
FDU58,OUT017,3190.6434675824175
FDL02,OUT045,1673.9839872860641
FDG28,OUT013,3805.948604166663
FDA19,OUT035,2006.4707423197508
FDW46,OUT027,1068.5067658349326
NCD43,OUT049,1673.9839872860641
DRG39,OUT013,790.3307954098364
NCF55,OUT049,646.0888157894736
FDJ07,OUT046,1892.0661445161302
FDE08,OUT046,2432.662580732177
FDP56,OUT019,207.13050352504655
FDT45,OUT045,1068.5067658349326
FDF17,OUT018,3011.525299159664
FDX44,OUT046,1349.512904332131
FDM28,OUT027,5041.821497446804
FDI36,OUT049,3011.525299159664
FDS07,OUT045,1892.0661445161302
FDD36,OUT045,1892.0661445161302
FDW11,OUT046,1068.5067658349326
FDN40,OUT049,2432.662580732177
NCQ18,OUT049,1559.9736407643313
NCQ54,OUT017,2633.83984390244
NCS42,OUT045,1349.512904332131
DRH39,OUT010,207.13050352504655
FDC09,OUT027,2846.400822516556
FDT08,OUT010,471.3068466911765
FDC08,OUT035,3805.948604166663
FDT20,OUT017,646.0888157894736
FDS35,OUT035,1068.5067658349326
FDX58,OUT018,3190.6434675824175
FDW58,OUT046,1673.9839872860641
DRD27,OUT046,1559.9736407643313
FDH32,OUT019,207.13050352504655
FDS26,OUT035,4125.17447454068
FDQ31,OUT046,1349.512904332131
FDP11,OUT018,3549.850947508305
FDD58,OUT017,1559.9736407643313
FDM33,OUT045,3549.850947508305
FDZ16,OUT049,3011.525299159664
NCS29,OUT010,471.3068466911765
NCM18,OUT019,207.13050352504655
FDP11,OUT049,3549.850947508305
NCC42,OUT017,2117.4513803278683
DRM23,OUT046,2843.5697892156877
NCN55,OUT027,5041.821497446804
FDK46,OUT013,4125.17447454068
FDR01,OUT046,3011.525299159664
NCA05,OUT045,2432.662580732177
NCP43,OUT017,2843.5697892156877
FDR12,OUT010,471.3068466911765
FDQ01,OUT013,4125.17447454068
FDM13,OUT046,2006.4707423197508
FDQ19,OUT017,3805.948604166663
FDK56,OUT019,471.3068466911765
NCX06,OUT010,471.3068466911765
FDO56,OUT027,2846.400822516556
FDU45,OUT045,1892.0661445161302
FDI16,OUT019,207.13050352504655
FDL32,OUT046,1892.0661445161302
FDA07,OUT046,2006.4707423197508
FDA14,OUT045,2432.662580732177
FDV46,OUT027,2846.400822516556
NCO07,OUT035,3805.948604166663
NCP41,OUT046,1673.9839872860641
FDY60,OUT018,2006.4707423197508
FDN38,OUT017,4125.17447454068
FDO15,OUT046,1068.5067658349326
FDT60,OUT013,2006.4707423197508
FDA55,OUT035,3805.948604166663
FDE02,OUT010,207.13050352504655
DRJ39,OUT049,3805.948604166663
FDV34,OUT035,1068.5067658349326
FDS20,OUT027,5041.821497446804
FDF02,OUT027,2846.400822516556
FDW40,OUT017,2117.4513803278683
NCB43,OUT046,3190.6434675824175
FDR58,OUT017,1349.512904332131
DRJ59,OUT035,646.0888157894736
NCD30,OUT017,1559.9736407643313
FDE14,OUT017,1559.9736407643313
FDC28,OUT018,1673.9839872860641
FDU16,OUT018,1349.512904332131
NCD19,OUT035,1068.5067658349326
FDU21,OUT046,646.0888157894736
FDV59,OUT027,5041.821497446804
FDU03,OUT045,3190.6434675824175
FDC33,OUT010,471.3068466911765
NCR42,OUT035,646.0888157894736
DRH59,OUT035,1068.5067658349326
NCM31,OUT035,2006.4707423197508
FDS50,OUT035,3805.948604166663
FDP39,OUT046,1068.5067658349326
FDQ55,OUT013,1892.0661445161302
FDV36,OUT019,207.13050352504655
FDI05,OUT027,2846.400822516556
FDS45,OUT027,2846.400822516556
FDA39,OUT045,646.0888157894736
FDC37,OUT010,207.13050352504655
FDJ60,OUT027,5041.821497446804
DRQ35,OUT046,2006.4707423197508
NCJ06,OUT046,1892.0661445161302
NCY42,OUT018,2432.662580732177
DRM37,OUT049,3011.525299159664
FDR14,OUT045,790.3307954098364
FDE51,OUT049,790.3307954098364
FDT33,OUT017,2633.83984390244
FDR08,OUT013,1892.0661445161302
FDE36,OUT010,471.3068466911765
FDL22,OUT019,207.13050352504655
FDR44,OUT013,2006.4707423197508
FDI56,OUT019,207.13050352504655
FDE47,OUT010,207.13050352504655
FDV27,OUT010,207.13050352504655
FDV10,OUT049,646.0888157894736
FDC40,OUT045,1349.512904332131
NCX41,OUT013,3805.948604166663
NCQ38,OUT027,2846.400822516556
FDV12,OUT027,2846.400822516556
FDE52,OUT017,1349.512904332131
FDG20,OUT027,5041.821497446804
FDV16,OUT027,646.0888157894736
FDI32,OUT017,1892.0661445161302
FDJ32,OUT049,1068.5067658349326
FDN39,OUT018,2633.83984390244
FDY34,OUT017,2633.83984390244
FDC14,OUT035,646.0888157894736
FDA55,OUT017,3805.948604166663
FDZ50,OUT010,471.3068466911765
DRG13,OUT049,2633.83984390244
FDP01,OUT013,2432.662580732177
NCG54,OUT017,2843.5697892156877
FDM13,OUT045,2006.4707423197508
NCO18,OUT027,5041.821497446804
NCW41,OUT013,2432.662580732177
FDM52,OUT027,5041.821497446804
NCF55,OUT035,646.0888157894736
FDT09,OUT046,2117.4513803278683
NCM19,OUT035,1673.9839872860641
FDW12,OUT018,2432.662580732177
FDP15,OUT019,471.3068466911765
FDK36,OUT045,790.3307954098364
FDZ25,OUT035,2843.5697892156877
NCW06,OUT049,3011.525299159664
FDW60,OUT046,2843.5697892156877
DRC49,OUT013,2432.662580732177
NCT17,OUT035,3190.6434675824175
NCN06,OUT018,2633.83984390244
FDC45,OUT013,2843.5697892156877
DRJ47,OUT019,471.3068466911765
NCF06,OUT045,4125.17447454068
FDE21,OUT010,207.13050352504655
DRG27,OUT013,646.0888157894736
FDW40,OUT049,2117.4513803278683
NCO53,OUT046,3190.6434675824175
FDE23,OUT049,790.3307954098364
FDQ16,OUT046,1673.9839872860641
FDS26,OUT045,4125.17447454068
FDZ13,OUT010,207.13050352504655
FDS14,OUT049,2432.662580732177
FDC10,OUT045,1892.0661445161302
FDY16,OUT049,3190.6434675824175
FDJ20,OUT035,2117.4513803278683
FDV43,OUT035,646.0888157894736
FDZ32,OUT027,2846.400822516556
FDR23,OUT046,2843.5697892156877
FDN24,OUT035,1068.5067658349326
FDE34,OUT027,5041.821497446804
FDU31,OUT013,3805.948604166663
FDW33,OUT018,1673.9839872860641
FDU26,OUT046,1892.0661445161302
FDE20,OUT027,5041.821497446804
NCW05,OUT035,1673.9839872860641
FDB22,OUT018,2432.662580732177
FDO56,OUT046,1892.0661445161302
FDA19,OUT027,2846.400822516556
DRI39,OUT045,1068.5067658349326
FDH52,OUT018,1068.5067658349326
FDZ50,OUT035,3190.6434675824175
NCN42,OUT035,2432.662580732177
FDB53,OUT013,2432.662580732177
DRG11,OUT017,1673.9839872860641
DRK11,OUT027,5041.821497446804
FDQ60,OUT017,2006.4707423197508
FDT36,OUT017,646.0888157894736
DRG25,OUT018,3190.6434675824175
DRJ23,OUT046,3011.525299159664
FDG05,OUT035,2633.83984390244
NCK06,OUT018,2006.4707423197508
FDU52,OUT017,2432.662580732177
FDW07,OUT018,1349.512904332131
NCM17,OUT045,790.3307954098364
FDA22,OUT045,2633.83984390244
NCA41,OUT018,3011.525299159664
FDF38,OUT035,646.0888157894736
FDH52,OUT046,1068.5067658349326
FDY58,OUT019,471.3068466911765
FDZ16,OUT045,3011.525299159664
NCM18,OUT017,1068.5067658349326
FDA22,OUT018,2633.83984390244
NCJ43,OUT035,2843.5697892156877
FDI34,OUT027,5041.821497446804
FDG56,OUT046,1068.5067658349326
FDS34,OUT046,1892.0661445161302
DRC01,OUT035,790.3307954098364
FDQ04,OUT035,646.0888157894736
FDK04,OUT035,1068.5067658349326
FDT51,OUT049,1673.9839872860641
FDV26,OUT017,3011.525299159664
FDS04,OUT049,2006.4707423197508
FDW43,OUT018,3805.948604166663
FDQ28,OUT010,471.3068466911765
NCK06,OUT017,2006.4707423197508
FDS23,OUT018,2006.4707423197508
FDZ36,OUT019,471.3068466911765
FDE56,OUT018,1068.5067658349326
FDW10,OUT027,5041.821497446804
NCN14,OUT045,3190.6434675824175
NCQ18,OUT045,1559.9736407643313
FDW08,OUT017,1673.9839872860641
FDU43,OUT035,3805.948604166663
FDR33,OUT010,207.13050352504655
FDM24,OUT010,471.3068466911765
NCZ05,OUT046,1673.9839872860641
NCV41,OUT035,1892.0661445161302
FDV11,OUT018,2843.5697892156877
NCY05,OUT035,646.0888157894736
FDV44,OUT018,3190.6434675824175
FDW32,OUT049,1349.512904332131
NCU18,OUT027,2846.400822516556
NCC43,OUT035,4125.17447454068
FDW19,OUT013,1673.9839872860641
FDN31,OUT035,3011.525299159664
FDI48,OUT045,790.3307954098364
FDS24,OUT017,1349.512904332131
FDF46,OUT049,1892.0661445161302
DRG23,OUT017,2432.662580732177
FDG14,OUT018,2432.662580732177
NCY30,OUT049,2843.5697892156877
FDO28,OUT018,2006.4707423197508
DRD24,OUT035,2117.4513803278683
FDI33,OUT049,1349.512904332131
FDN32,OUT046,3190.6434675824175
FDR16,OUT045,3549.850947508305
FDF26,OUT046,2432.662580732177
NCN29,OUT018,790.3307954098364
FDE20,OUT045,2633.83984390244
FDA46,OUT046,3011.525299159664
FDU28,OUT045,3190.6434675824175
FDQ48,OUT045,1559.9736407643313
FDV36,OUT013,2117.4513803278683
FDR14,OUT018,1068.5067658349326
FDP23,OUT017,3805.948604166663
FDP56,OUT013,790.3307954098364
FDK48,OUT010,207.13050352504655
FDR48,OUT046,2432.662580732177
NCY29,OUT049,1068.5067658349326
FDM22,OUT018,1068.5067658349326
DRJ01,OUT013,2633.83984390244
FDZ43,OUT045,3805.948604166663
FDV03,OUT035,2432.662580732177
FDX11,OUT027,5041.821497446804
NCA41,OUT027,5041.821497446804
FDE38,OUT017,2633.83984390244
FDI27,OUT018,790.3307954098364
FDN32,OUT013,3190.6434675824175
NCN43,OUT017,2006.4707423197508
FDB47,OUT027,5041.821497446804
FDV03,OUT017,2432.662580732177
NCN30,OUT045,1559.9736407643313
NCV54,OUT010,207.13050352504655
FDV07,OUT013,1673.9839872860641
FDP07,OUT049,3011.525299159664
FDK48,OUT018,1068.5067658349326
FDM15,OUT019,471.3068466911765
FDY19,OUT027,2846.400822516556
FDK46,OUT046,4125.17447454068
FDY11,OUT045,1068.5067658349326
FDH09,OUT046,790.3307954098364
FDO08,OUT027,5041.821497446804
FDU14,OUT013,4125.17447454068
FDD22,OUT027,2846.400822516556
FDM27,OUT017,2633.83984390244
FDL02,OUT027,2846.400822516556
NCA17,OUT035,2432.662580732177
FDE38,OUT019,471.3068466911765
NCG07,OUT049,3190.6434675824175
DRC27,OUT013,3805.948604166663
FDA27,OUT035,4125.17447454068
FDW40,OUT045,2117.4513803278683
DRI11,OUT013,1892.0661445161302
FDN50,OUT046,1559.9736407643313
FDR12,OUT046,2843.5697892156877
FDT34,OUT027,2846.400822516556
FDW11,OUT035,1068.5067658349326
NCO30,OUT027,5041.821497446804
FDZ34,OUT017,3011.525299159664
FDU45,OUT017,1892.0661445161302
NCD42,OUT035,646.0888157894736
FDX25,OUT045,3190.6434675824175
NCR29,OUT046,1068.5067658349326
FDX43,OUT019,471.3068466911765
FDB04,OUT010,207.13050352504655
FDR49,OUT027,790.3307954098364
FDS39,OUT018,2006.4707423197508
FDW58,OUT045,1673.9839872860641
FDG22,OUT019,207.13050352504655
FDG31,OUT017,1068.5067658349326
NCV53,OUT027,5041.821497446804
DRJ37,OUT035,2432.662580732177
FDV07,OUT035,1673.9839872860641
FDW52,OUT018,2633.83984390244
FDT15,OUT045,3190.6434675824175
FDD02,OUT018,1892.0661445161302
FDM16,OUT035,1068.5067658349326
NCE55,OUT046,2843.5697892156877
FDB57,OUT018,3805.948604166663
FDQ04,OUT013,646.0888157894736
FDQ47,OUT019,207.13050352504655
FDY14,OUT019,471.3068466911765
DRK37,OUT017,3190.6434675824175
FDO25,OUT017,3549.850947508305
FDL57,OUT046,4125.17447454068
NCK29,OUT018,2006.4707423197508
FDK46,OUT027,5041.821497446804
NCB43,OUT010,471.3068466911765
DRE01,OUT027,5041.821497446804
FDC46,OUT018,3190.6434675824175
FDQ23,OUT045,1673.9839872860641
FDX38,OUT049,790.3307954098364
FDG60,OUT018,3805.948604166663
FDW55,OUT017,3805.948604166663
FDP39,OUT013,790.3307954098364
FDB20,OUT018,1349.512904332131
FDV21,OUT017,2006.4707423197508
FDZ02,OUT013,1559.9736407643313
FDP19,OUT027,2846.400822516556
FDA38,OUT035,3805.948604166663
FDH22,OUT045,2006.4707423197508
DRM11,OUT045,4125.17447454068
FDO12,OUT027,5041.821497446804
FDT14,OUT049,2006.4707423197508
FDW34,OUT010,471.3068466911765
FDG04,OUT027,5041.821497446804
FDW59,OUT018,1349.512904332131
FDR33,OUT018,1673.9839872860641
FDP32,OUT013,2006.4707423197508
FDL13,OUT027,5041.821497446804
FDD22,OUT013,1892.0661445161302
FDV40,OUT027,1068.5067658349326
NCD55,OUT046,646.0888157894736
FDQ20,OUT010,207.13050352504655
FDD28,OUT045,1068.5067658349326
FDC39,OUT045,3549.850947508305
NCR17,OUT049,1892.0661445161302
DRO35,OUT018,1892.0661445161302
FDF40,OUT049,4125.17447454068
FDR31,OUT018,2432.662580732177
NCQ41,OUT017,3011.525299159664
FDP38,OUT046,790.3307954098364
NCU54,OUT027,5041.821497446804
FDG22,OUT018,646.0888157894736
DRK59,OUT013,3549.850947508305
FDC37,OUT046,1673.9839872860641
NCO42,OUT013,2432.662580732177
NCT42,OUT017,2432.662580732177
FDX27,OUT035,1349.512904332131
FDV40,OUT018,1068.5067658349326
FDT45,OUT027,1068.5067658349326
FDS47,OUT019,207.13050352504655
FDR45,OUT035,3805.948604166663
FDB03,OUT045,3549.850947508305
FDO49,OUT035,1068.5067658349326
FDU60,OUT027,5041.821497446804
FDB26,OUT018,790.3307954098364
FDB46,OUT017,3549.850947508305
FDQ37,OUT019,471.3068466911765
FDN03,OUT017,4125.17447454068
NCX30,OUT045,4125.17447454068
FDK32,OUT019,471.3068466911765
DRM47,OUT013,3011.525299159664
NCO02,OUT046,1068.5067658349326
FDP04,OUT013,1068.5067658349326
NCO43,OUT049,1559.9736407643313
FDD59,OUT013,1349.512904332131
FDQ10,OUT017,2843.5697892156877
FDW45,OUT035,2432.662580732177
NCK30,OUT049,4125.17447454068
FDU31,OUT018,3805.948604166663
NCQ17,OUT019,471.3068466911765
FDN01,OUT017,2843.5697892156877
FDZ19,OUT049,2843.5697892156877
DRG37,OUT017,2432.662580732177
FDE32,OUT045,646.0888157894736
FDO34,OUT049,2633.83984390244
FDM04,OUT019,207.13050352504655
FDZ25,OUT049,2843.5697892156877
FDU08,OUT049,1559.9736407643313
NCW30,OUT045,4125.17447454068
NCM18,OUT013,1068.5067658349326
FDS22,OUT035,646.0888157894736
NCH18,OUT017,3805.948604166663
FDC23,OUT013,2843.5697892156877
FDY46,OUT013,3190.6434675824175
NCU06,OUT046,3549.850947508305
